,Character,Song_fd,Song_log_fd,Yuan_fd,Yuan_log_fd,Ming_fd,Ming_log_fd,Qing_fd,Qing_log_fd,Subtlex_fd,Subtlex_log_fd
3266,瞑,1.018969039032102,0.008160988342256833,1.2324742351561786,0.09077784912861339,1.3652043004793672,0.135197647663675,1.8486480650469534,0.266854240550251,0.026248397854559215,-1.5808971998450285
3267,绀,1.9399483591554563,0.28779016929500545,1.720640920577637,0.23569024715340475,1.812367991951517,0.2582463835437939,2.1883014963529153,0.3401071573240404,0.00796915304882253,-2.0985878324016505
3268,潸,0.9332322254470449,-0.030010272994241693,0.7644944303139787,-0.11662567427091065,1.014678871977908,0.006328617426942639,1.042715712364909,0.018165917841250205,0.006676857959824284,-2.175427862634373
3269,略,1.8525156198084671,0.2677618784964546,0.9980379442638636,-0.0008529470180840173,1.020708302800406,0.0089016474894024,1.9443337826994873,0.2887708220826581,0.43330688521812033,-0.3632044099998299
3270,郸,0.6122107729885807,-0.21309903245131206,0.8398731528547408,-0.07578630105133854,1.2509224925206872,0.09723040152925166,1.0180960358229598,0.0077887464298057735,0.0024219974952303775,-2.6158263103292954
3271,批,1.447903956568712,0.16073975487521122,0.8081798263319204,-0.09249199455419123,1.3821033811219057,0.14054052941412645,1.2416706643793631,0.09400642063184603,4.925967078101051,0.6924915049763232
3272,玻,11.843111849882543,1.0734658309058933,19.396315831966092,1.2877192471574148,9.480585419995604,0.9768351555684253,14.896352524146463,1.173079941395053,16.016669435958484,1.2045722123746865
3273,苔,0.5324980662627802,-0.27368196500270614,0.8856842155145507,-0.05272109516189359,0.7308772688993884,-0.13615554495017207,0.8483326830810385,-0.07143380093618751,0.011588222901084883,-1.935983159672958
3274,宣,1.058422046243054,0.02465887734534443,0.93340560671408,-0.029929594753976815,0.8425414494645133,-0.07440872448521066,0.6857077741274704,-0.16386092674649191,0.3163639618867523,-0.4998129943435341
3275,低,0.7167412504536281,-0.14463759995511122,0.7962333396160014,-0.098959641737955,0.7773336215419216,-0.10939254761118981,1.2244716705789966,0.08794874172407215,0.2396032178402353,-0.6205073537248225
3276,隶,1.33410548506582,0.1251901697385855,1.5285140193668927,0.18426942638285312,1.1148407470469746,0.04721283364572983,2.3763339966577095,0.3759074812213015,1.122437882680895,0.05016231586210212
3277,嫁,0.41527794798289436,-0.3816611301076014,0.6778282414396751,-0.168880340417646,0.6487261130069449,-0.18793862017279295,0.9126565482419741,-0.03969262582348366,0.4309319511150784,-0.3655913042905213
3278,哀,0.7174627728767652,-0.1442006283272588,0.8985058069219586,-0.04647911175922102,1.0235600367470368,0.01011332121763765,1.5473168544442446,0.18957925619857233,0.061700386190993856,-1.2097121176508312
3279,蚯,1.2186218986392625,0.08586897813174671,0.6216767894860925,-0.2064353468610281,0.49815147058911813,-0.3026385832666473,0.5193526336586758,-0.2845376617122971,0.16152860218190285,-0.7917505651599217
3280,夏,0.7336912730967696,-0.13448664661754894,0.5965383827225343,-0.2243616075371252,0.9581504459027453,-0.018566293953246514,0.9508924801848926,-0.02186858706076962,0.146315542522356,-0.8347095380362287
3281,顿,1.5661422905998046,0.194831216990777,1.4014864448692428,0.14658890163468646,1.13836479878189,0.05628145776214955,1.6789653924097934,0.22504174435701302,2.231726525337219,0.3486409752952868
3282,也,2.294717792231591,0.3607292829832389,1.8247582242337068,0.2612053297036764,1.8636436709494986,0.27036287876167825,3.068240168337158,0.4868893512682173,12.424125121089858,1.0942658164427552
3283,汰,1.2395006290556978,0.09324675151154418,0.4278599080580755,-0.3686984064931403,1.410505197327853,0.14937469075132745,1.5886080558971263,0.2010167605442282,9.485753190069772,0.9770718205493304
3284,飙,0.7928443079419275,-0.10081208738631973,1.4033248030449663,0.14715820120976375,1.4961443975321032,0.1749735106575044,1.1340078725374434,0.05461606953722506,0.07881625740231907,-1.103384191496692
3285,显,2.4058952217554546,0.38127670961883325,3.0203508838098045,0.4800573992652327,1.9559496388114457,0.29135766851504874,1.208573473182077,0.08227305774540476,4.948989465819683,0.6945165293938493
3286,幄,1.533452274588688,0.18567026404506715,1.1152881603380504,0.047387091847045384,1.3301990620055373,0.12391663725398593,1.2120701226481767,0.08352774606641342,0.002470437445134985,-2.607226138567378
3287,碛,0.19802605852888017,-0.70327765655336,0.3401090102480165,-0.4683818624831547,0.38068196840290036,-0.4194376937361494,0.39786121399923563,-0.4002683965337732,0.0005146744677364552,-3.288467375942965
3288,玑,2.741536030868231,0.43799395800882046,1.7723241805524572,0.2485431627813738,1.76561509846072,0.24689603399033364,1.3029373090033447,0.11492352008027336,0.08668201561877141,-1.0620709985758878
3289,桢,0.033255491329961515,-1.47813663134164,22.214023875123328,1.3466272343015584,1.4711661034271766,0.16766170993303706,1.2338802596318093,0.091273016176682,0.001669214489956071,-2.777487853962335
3290,蠖,1.2977435874465448,0.11318889157249265,1.0102247829149005,0.00441801845386516,1.8158967458299273,0.25909115035732483,1.90893006716805,0.2807900184935435,0.007720117016046828,-2.1123761168872837
3291,纭,2.6608550000385454,0.42502120886220673,3.636809218493642,0.5607205192211524,2.9404400318017143,0.46841232669905747,3.6329953278314044,0.5602648393440403,0.01852828083851239,-1.7321648751756775
3292,磅,2.1276586223814955,0.3279019477258415,3.906202493937615,0.5917547529611212,3.7047210718136667,0.5687555155455077,4.447472156489772,0.6481132378530507,13.78298224598227,1.1393431967330252
3293,绐,1.2304531792085758,0.09006509272535487,0.9698157915983046,-0.013310748506566383,0.9451414387934082,-0.024503195203836866,1.6718208588250711,0.22318973949541968,0.012352187225674926,-1.9082561342313589
3294,暂,0.5309608399018503,-0.2749375083755616,0.43757443533498186,-0.35894805897185916,0.6854605828262432,-0.16401751411042287,0.49893904893148733,-0.30195250513713984,0.12774526692361315,-0.8936551818941242
3295,妲,0.24993580202674198,-0.6021715289516955,0.4040899131659602,-0.3935219902181724,0.26253928855372444,-0.5808056959711242,0.16075200565625683,-0.7938435998033607,0.5635685421714184,-0.24905325676682777
3296,隐,0.6363231071542781,-0.1963223057007797,0.7650566089821319,-0.11630642882156744,0.730429458173325,-0.13642172005188236,0.5398764785065752,-0.2677055935832637,0.08197959789293668,-1.0862942162135523
3297,宇,1.424560739195667,0.15368097104488795,1.4850136775717544,0.17173045369806844,1.410949122896246,0.1495113539075854,1.2220351474764202,0.08708369701582158,0.20494798207774068,-0.6883563533992799
3298,匐,0.35285054403775334,-0.4524092086183634,0.855719816116151,-0.06766841082915911,1.328139930330606,0.1232438338941696,0.6997440246213531,-0.15506080145065854,0.10172389479967583,-0.9925770199313948
3299,殂,0.7177643545383359,-0.14401811330801312,1.0775731017758938,0.03244674205410869,1.2057359918763642,0.08125222503212357,0.5001173509305769,-0.30092807790046633,0.00686232623648607,-2.163528639334665
3300,轮,0.8276730450666845,-0.0821411882944691,0.757399624251427,-0.12067491467013351,0.7435351239196357,-0.12869851098307677,0.888159111123174,-0.051509224657429166,0.3342588683752927,-0.47591706144710044
3301,醮,0.4639413626524138,-0.3335369062678193,0.9539171720639061,-0.020489333133689776,0.26397392947478304,-0.5784389626920172,0.30042178106251277,-0.5222685834776551,0.0010124743627602398,-2.994615964906107
3302,垄,1.0920271965476112,0.03823345445248664,0.938731952124,-0.027458399567858525,0.8643601192384159,-0.0633052792647889,0.5094602025413678,-0.29288973607706287,0.02232895383102775,-1.6511316242664593
3303,拓,1.6918731214117917,0.22836779089163634,1.4674844214974345,0.16657349956625395,1.5660238264608124,0.19479836539863948,7.843005749650004,0.8944825333883074,0.3543127388417281,-0.4506132329075454
3304,欺,0.970393630462802,-0.013052062784451295,0.5934460560504923,-0.22661875206633644,0.5694692780706391,-0.24452970042471875,0.6437846023624971,-0.19125941471000493,0.3153686448680772,-0.5011814880448315
